Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD0807,2/8/2024,2/15/2024,CUST212,Customer_140,Corporate,East,Furniture,Tables,Dining Table,366.97,5,0.12,29.36
ORD0808,3/8/2024,3/15/2024,CUST027,Customer_30,Corporate,East,Office Supplies,Paper,Notebook,707.61,2,0.04,113.22
ORD0809,2/5/2024,2/9/2024,CUST027,Customer_73,Home Office,East,Technology,Computers,Laptop,185.24,3,0.25,-9.26
ORD0810,1/19/2024,1/22/2024,CUST048,Customer_52,Corporate,South,Furniture,Tables,Study Table,170.94,1,0.13,11.97
ORD0811,10/4/2024,10/6/2024,CUST141,Customer_297,Consumer,South,Office Supplies,Binders,Ring Binder,40.65,3,0.23,-1.22
ORD0812,5/18/2024,5/22/2024,CUST039,Customer_164,Corporate,North,Technology,Phones,iPhone,354.77,4,0.23,-10.64
ORD0813,4/11/2024,4/13/2024,CUST166,Customer_117,Consumer,West,Technology,Phones,Samsung Galaxy,162.37,4,0.16,6.49
ORD0814,3/14/2024,3/16/2024,CUST034,Customer_191,Home Office,West,Technology,Computers,Laptop,203.96,4,0.17,6.12
ORD0815,4/24/2024,4/30/2024,CUST219,Customer_131,Consumer,North,Furniture,Chairs,Office Chair,43.29,4,0.16,1.73
ORD0816,2/3/2024,2/5/2024,CUST149,Customer_256,Consumer,North,Technology,Phones,Samsung Galaxy,777.22,1,0.21,-7.77
ORD0817,12/3/2024,12/5/2024,CUST056,Customer_15,Consumer,West,Furniture,Tables,Study Table,730.68,5,0.24,-29.23
ORD0818,2/1/2024,2/4/2024,CUST068,Customer_13,Consumer,South,Furniture,Tables,Study Table,455.8,1,0.13,31.91
ORD0819,12/14/2024,12/16/2024,CUST257,Customer_180,Consumer,South,Furniture,Chairs,Office Chair,303.62,2,0.04,48.58
ORD0820,5/16/2024,5/21/2024,CUST188,Customer_43,Corporate,East,Office Supplies,Binders,Clip Binder,145.61,5,0.13,10.19
ORD0821,10/29/2024,10/31/2024,CUST040,Customer_34,Home Office,West,Furniture,Chairs,Office Chair,414.42,1,0.01,78.74
ORD0822,10/24/2024,10/28/2024,CUST033,Customer_156,Home Office,East,Technology,Accessories,Mouse,935.14,2,0.05,140.27
ORD0823,11/16/2024,11/17/2024,CUST116,Customer_69,Home Office,East,Office Supplies,Paper,Notebook,113.02,5,0.06,15.82
ORD0824,5/4/2024,5/7/2024,CUST144,Customer_248,Home Office,West,Technology,Computers,Laptop,747.51,3,0.23,-22.43
ORD0825,1/4/2024,1/6/2024,CUST047,Customer_191,Home Office,North,Furniture,Bookcases,Metal Bookcase,78.79,5,0.22,-1.58
ORD0826,6/19/2024,6/21/2024,CUST044,Customer_41,Corporate,North,Office Supplies,Storage,File Cabinet,377.31,3,0.16,15.09
ORD0827,7/4/2024,7/5/2024,CUST167,Customer_233,Consumer,North,Technology,Computers,Laptop,698.37,1,0.27,-48.89
ORD0828,6/27/2024,6/28/2024,CUST207,Customer_200,Consumer,East,Furniture,Chairs,Gaming Chair,875.19,2,0.29,-78.77
ORD0829,6/14/2024,6/21/2024,CUST140,Customer_123,Corporate,North,Technology,Computers,Laptop,838.44,5,0.06,117.38
ORD0830,6/27/2024,7/1/2024,CUST137,Customer_57,Corporate,North,Office Supplies,Storage,Storage Box,322.27,3,0.19,3.22
ORD0831,1/14/2024,1/21/2024,CUST059,Customer_1,Home Office,East,Furniture,Chairs,Office Chair,181.5,3,0.26,-10.89
ORD0832,4/17/2024,4/21/2024,CUST139,Customer_270,Corporate,East,Office Supplies,Storage,File Cabinet,266.05,5,0.13,18.62
ORD0833,5/27/2024,6/2/2024,CUST032,Customer_15,Corporate,North,Furniture,Bookcases,Metal Bookcase,960.7,4,0.14,57.64
ORD0834,1/9/2024,1/15/2024,CUST173,Customer_290,Home Office,South,Office Supplies,Paper,A4 Paper Pack,653.92,2,0.24,-26.16
ORD0835,9/16/2024,9/17/2024,CUST114,Customer_160,Home Office,South,Furniture,Tables,Study Table,425.13,1,0.04,68.02
ORD0836,6/25/2024,6/29/2024,CUST110,Customer_23,Consumer,South,Office Supplies,Binders,Ring Binder,177.99,3,0.28,-14.24
ORD0837,3/15/2024,3/22/2024,CUST193,Customer_277,Corporate,West,Furniture,Chairs,Gaming Chair,662.72,3,0.05,99.41
ORD0838,7/10/2024,7/11/2024,CUST036,Customer_266,Corporate,North,Furniture,Bookcases,Metal Bookcase,368.19,5,0.08,44.18
ORD0839,11/23/2024,11/24/2024,CUST075,Customer_173,Home Office,South,Technology,Computers,Desktop,664.08,1,0.09,73.05
ORD0840,6/4/2024,6/5/2024,CUST250,Customer_249,Consumer,East,Office Supplies,Paper,A4 Paper Pack,292.11,4,0.02,52.58
ORD0841,9/29/2024,10/1/2024,CUST114,Customer_10,Consumer,South,Technology,Accessories,Headphones,245.43,1,0.15,12.27
ORD0842,10/11/2024,10/15/2024,CUST290,Customer_179,Consumer,East,Office Supplies,Paper,A4 Paper Pack,486.18,2,0.23,-14.59
ORD0843,11/13/2024,11/15/2024,CUST004,Customer_51,Home Office,North,Furniture,Bookcases,Metal Bookcase,683.91,2,0.09,75.23
ORD0844,3/9/2024,3/13/2024,CUST183,Customer_190,Home Office,East,Technology,Phones,Samsung Galaxy,501.79,5,0.19,5.02
ORD0845,4/1/2024,4/2/2024,CUST003,Customer_185,Corporate,West,Office Supplies,Paper,A4 Paper Pack,697.81,4,0.25,-34.89
ORD0846,5/24/2024,5/31/2024,CUST202,Customer_236,Corporate,North,Office Supplies,Paper,Notebook,277.25,1,0.25,-13.86
ORD0847,3/30/2024,4/2/2024,CUST178,Customer_259,Home Office,North,Technology,Computers,Laptop,315.77,2,0.15,15.79
ORD0848,3/29/2024,4/1/2024,CUST205,Customer_242,Consumer,North,Technology,Accessories,Mouse,519.59,4,0.12,41.57
ORD0849,6/18/2024,6/25/2024,CUST109,Customer_15,Corporate,North,Technology,Phones,Samsung Galaxy,464.49,4,0.29,-41.8
ORD0850,1/8/2024,1/9/2024,CUST205,Customer_130,Corporate,South,Office Supplies,Binders,Clip Binder,969.26,2,0.05,145.39
ORD0851,1/6/2024,1/11/2024,CUST207,Customer_101,Home Office,East,Technology,Phones,iPhone,984.06,3,0.1,98.41
ORD0852,11/27/2024,12/2/2024,CUST257,Customer_15,Home Office,West,Office Supplies,Storage,Storage Box,766.84,3,0.12,61.35
ORD0853,9/26/2024,10/2/2024,CUST178,Customer_291,Consumer,West,Office Supplies,Paper,Notebook,311.59,4,0.22,-6.23
ORD0854,3/20/2024,3/22/2024,CUST128,Customer_55,Home Office,North,Office Supplies,Storage,File Cabinet,493.89,2,0.16,19.76
ORD0855,5/20/2024,5/27/2024,CUST198,Customer_159,Corporate,North,Office Supplies,Storage,Storage Box,403,2,0.11,36.27
ORD0856,12/12/2024,12/14/2024,CUST293,Customer_53,Home Office,East,Office Supplies,Paper,A4 Paper Pack,780.88,5,0.08,93.71
ORD0857,3/13/2024,3/14/2024,CUST038,Customer_101,Home Office,South,Technology,Phones,Samsung Galaxy,817.61,3,0.03,138.99
ORD0858,5/22/2024,5/29/2024,CUST016,Customer_84,Corporate,South,Office Supplies,Storage,Storage Box,986.4,4,0.16,39.46
ORD0859,2/17/2024,2/20/2024,CUST212,Customer_139,Home Office,South,Technology,Computers,Laptop,994.74,4,0.23,-29.84
ORD0860,7/17/2024,7/20/2024,CUST130,Customer_261,Home Office,East,Office Supplies,Storage,File Cabinet,717.52,2,0.26,-43.05
ORD0861,5/6/2024,5/8/2024,CUST126,Customer_262,Corporate,South,Technology,Phones,iPhone,190.31,1,0.11,17.13
ORD0862,8/30/2024,9/1/2024,CUST233,Customer_170,Consumer,West,Office Supplies,Binders,Clip Binder,852.77,2,0.17,25.58
ORD0863,6/8/2024,6/9/2024,CUST115,Customer_86,Consumer,East,Furniture,Chairs,Gaming Chair,376.65,2,0.25,-18.83
ORD0864,4/13/2024,4/15/2024,CUST021,Customer_95,Home Office,East,Furniture,Tables,Study Table,234.26,5,0.15,11.71
ORD0865,12/30/2024,1/5/2025,CUST123,Customer_163,Consumer,East,Office Supplies,Binders,Ring Binder,787.74,1,0.03,133.92
ORD0866,7/24/2024,7/31/2024,CUST225,Customer_263,Corporate,East,Furniture,Tables,Study Table,823.74,5,0.26,-49.42
ORD0867,8/20/2024,8/26/2024,CUST165,Customer_291,Corporate,North,Furniture,Bookcases,Metal Bookcase,540.38,5,0.2,0
ORD0868,3/15/2024,3/17/2024,CUST123,Customer_70,Home Office,East,Furniture,Bookcases,Metal Bookcase,382.21,1,0.3,-38.22
ORD0869,9/22/2024,9/28/2024,CUST204,Customer_130,Consumer,West,Office Supplies,Storage,File Cabinet,487.2,1,0.08,58.46
ORD0870,10/18/2024,10/22/2024,CUST170,Customer_138,Home Office,South,Technology,Phones,Samsung Galaxy,723.4,5,0.23,-21.7
ORD0871,2/10/2024,2/13/2024,CUST122,Customer_212,Consumer,East,Furniture,Bookcases,Wooden Bookcase,637.87,2,0.18,12.76
ORD0872,1/18/2024,1/20/2024,CUST093,Customer_15,Consumer,East,Office Supplies,Storage,Storage Box,280.35,2,0.23,-8.41
ORD0873,10/22/2024,10/24/2024,CUST196,Customer_145,Home Office,North,Office Supplies,Storage,File Cabinet,445.8,1,0.14,26.75
ORD0874,3/25/2024,3/31/2024,CUST125,Customer_269,Consumer,South,Office Supplies,Binders,Clip Binder,381.08,4,0.11,34.3
ORD0875,5/24/2024,5/28/2024,CUST213,Customer_123,Consumer,North,Furniture,Tables,Study Table,214.15,4,0.25,-10.71
ORD0876,8/18/2024,8/21/2024,CUST123,Customer_261,Home Office,West,Office Supplies,Storage,File Cabinet,113.52,3,0.2,0
ORD0877,6/1/2024,6/2/2024,CUST217,Customer_289,Corporate,West,Office Supplies,Storage,Storage Box,881.56,1,0.02,158.68
ORD0878,11/15/2024,11/20/2024,CUST198,Customer_91,Home Office,West,Technology,Accessories,Headphones,557.24,4,0.23,-16.72
ORD0879,1/25/2024,1/28/2024,CUST230,Customer_65,Corporate,West,Office Supplies,Binders,Clip Binder,931.12,1,0,186.22
ORD0880,6/27/2024,6/29/2024,CUST287,Customer_176,Consumer,East,Technology,Phones,iPhone,939.39,4,0.16,37.58
ORD0881,10/17/2024,10/20/2024,CUST031,Customer_280,Home Office,North,Technology,Phones,Samsung Galaxy,737.25,2,0.07,95.84
ORD0882,8/25/2024,8/26/2024,CUST015,Customer_56,Corporate,West,Furniture,Tables,Study Table,360.91,5,0.11,32.48
ORD0883,8/13/2024,8/17/2024,CUST192,Customer_215,Consumer,North,Office Supplies,Binders,Ring Binder,442.08,3,0,88.42
ORD0884,5/8/2024,5/12/2024,CUST239,Customer_217,Consumer,South,Technology,Accessories,Mouse,967.74,3,0.08,116.13
ORD0885,2/8/2024,2/9/2024,CUST046,Customer_180,Home Office,West,Furniture,Chairs,Office Chair,905.91,5,0.2,0
ORD0886,5/29/2024,6/2/2024,CUST180,Customer_44,Home Office,North,Technology,Accessories,Headphones,831.37,3,0.18,16.63
ORD0887,10/25/2024,10/26/2024,CUST270,Customer_125,Consumer,North,Technology,Accessories,Mouse,859.66,3,0.26,-51.58
ORD0888,9/19/2024,9/21/2024,CUST065,Customer_154,Home Office,North,Furniture,Chairs,Gaming Chair,984.95,5,0.24,-39.4
ORD0889,1/6/2024,1/12/2024,CUST061,Customer_239,Consumer,South,Furniture,Bookcases,Metal Bookcase,114.33,4,0.01,21.72
ORD0890,7/23/2024,7/30/2024,CUST147,Customer_61,Home Office,East,Furniture,Bookcases,Metal Bookcase,165.66,5,0.18,3.31
ORD0891,8/28/2024,8/30/2024,CUST034,Customer_263,Consumer,West,Furniture,Tables,Study Table,371.83,1,0.01,70.65
ORD0892,12/20/2024,12/23/2024,CUST150,Customer_90,Consumer,South,Office Supplies,Binders,Ring Binder,179.16,3,0.09,19.71
ORD0893,5/20/2024,5/21/2024,CUST178,Customer_143,Home Office,West,Furniture,Chairs,Gaming Chair,91.56,2,0.23,-2.75
ORD0894,3/15/2024,3/16/2024,CUST208,Customer_85,Home Office,South,Office Supplies,Paper,A4 Paper Pack,957.35,2,0.25,-47.87
ORD0895,2/9/2024,2/16/2024,CUST050,Customer_151,Consumer,West,Technology,Phones,Samsung Galaxy,849.56,2,0.1,84.96
ORD0896,2/28/2024,3/1/2024,CUST179,Customer_85,Corporate,North,Technology,Computers,Laptop,401.44,4,0.27,-28.1
ORD0897,6/17/2024,6/18/2024,CUST245,Customer_235,Consumer,West,Technology,Computers,Desktop,327.36,5,0.09,36.01
ORD0898,4/11/2024,4/14/2024,CUST272,Customer_171,Corporate,West,Office Supplies,Paper,A4 Paper Pack,814.7,1,0.13,57.03
ORD0899,1/14/2024,1/17/2024,CUST070,Customer_163,Home Office,East,Technology,Phones,Samsung Galaxy,396.99,3,0.17,11.91
ORD0900,5/12/2024,5/19/2024,CUST111,Customer_187,Consumer,West,Furniture,Bookcases,Wooden Bookcase,491.59,4,0,98.32
ORD0901,6/6/2024,6/10/2024,CUST248,Customer_255,Home Office,South,Office Supplies,Paper,Notebook,450.68,4,0.26,-27.04
ORD0902,2/5/2024,2/10/2024,CUST013,Customer_259,Home Office,South,Technology,Accessories,Headphones,925.66,3,0,185.13
ORD0903,9/11/2024,9/16/2024,CUST151,Customer_202,Home Office,West,Office Supplies,Binders,Ring Binder,164.03,2,0.2,0
ORD0904,3/10/2024,3/15/2024,CUST117,Customer_73,Consumer,South,Technology,Accessories,Headphones,999.3,1,0.24,-39.97
ORD0905,9/20/2024,9/24/2024,CUST109,Customer_197,Consumer,West,Office Supplies,Binders,Ring Binder,790.72,2,0.23,-23.72
ORD0906,8/12/2024,8/14/2024,CUST078,Customer_4,Consumer,South,Furniture,Bookcases,Wooden Bookcase,682.95,3,0.15,34.15
ORD0907,1/2/2024,1/3/2024,CUST245,Customer_189,Corporate,South,Technology,Phones,iPhone,311.81,5,0.27,-21.83
ORD0908,10/9/2024,10/16/2024,CUST021,Customer_277,Home Office,East,Furniture,Bookcases,Wooden Bookcase,831.84,1,0.12,66.55
ORD0909,2/1/2024,2/8/2024,CUST030,Customer_251,Corporate,East,Office Supplies,Binders,Clip Binder,943.15,3,0.02,169.77
ORD0910,1/15/2024,1/16/2024,CUST133,Customer_12,Home Office,North,Technology,Accessories,Mouse,290.54,1,0.04,46.49
ORD0911,2/6/2024,2/13/2024,CUST281,Customer_157,Consumer,West,Furniture,Tables,Dining Table,557.12,4,0.15,27.86
ORD0912,1/28/2024,2/4/2024,CUST100,Customer_232,Home Office,North,Furniture,Chairs,Gaming Chair,595.66,2,0.04,95.31
ORD0913,8/14/2024,8/21/2024,CUST041,Customer_85,Corporate,East,Technology,Phones,iPhone,606.32,3,0.15,30.32
ORD0914,2/26/2024,2/29/2024,CUST022,Customer_107,Corporate,South,Technology,Computers,Desktop,471.54,4,0.12,37.72
ORD0915,9/25/2024,9/26/2024,CUST189,Customer_290,Consumer,East,Technology,Phones,iPhone,978.54,4,0.21,-9.79
ORD0916,6/7/2024,6/12/2024,CUST156,Customer_114,Corporate,East,Furniture,Bookcases,Metal Bookcase,508.21,3,0.17,15.25
ORD0917,7/4/2024,7/10/2024,CUST136,Customer_232,Home Office,North,Office Supplies,Storage,Storage Box,494.04,2,0.01,93.87
ORD0918,7/25/2024,7/26/2024,CUST297,Customer_116,Corporate,West,Technology,Phones,iPhone,819.98,3,0.29,-73.8
ORD0919,9/23/2024,9/30/2024,CUST275,Customer_182,Corporate,South,Furniture,Chairs,Gaming Chair,62.59,4,0.08,7.51
ORD0920,5/12/2024,5/16/2024,CUST008,Customer_185,Corporate,East,Furniture,Tables,Dining Table,295.35,4,0.26,-17.72
ORD0921,11/9/2024,11/16/2024,CUST030,Customer_36,Consumer,East,Technology,Computers,Laptop,487.76,4,0.14,29.27
ORD0922,12/28/2024,12/30/2024,CUST116,Customer_186,Corporate,South,Furniture,Tables,Dining Table,965.18,4,0.25,-48.26
ORD0923,11/17/2024,11/18/2024,CUST053,Customer_108,Consumer,South,Office Supplies,Paper,Notebook,423.21,3,0.13,29.62
ORD0924,3/31/2024,4/4/2024,CUST278,Customer_234,Home Office,North,Technology,Accessories,Headphones,425.85,2,0.13,29.81
ORD0925,9/17/2024,9/21/2024,CUST215,Customer_165,Corporate,South,Furniture,Bookcases,Metal Bookcase,754.08,5,0.28,-60.33
ORD0926,1/10/2024,1/16/2024,CUST164,Customer_189,Corporate,West,Furniture,Bookcases,Wooden Bookcase,302.56,3,0.27,-21.18
ORD0927,12/12/2024,12/17/2024,CUST197,Customer_237,Consumer,West,Furniture,Bookcases,Metal Bookcase,160.1,4,0.13,11.21
ORD0928,8/30/2024,9/5/2024,CUST189,Customer_237,Consumer,East,Office Supplies,Storage,File Cabinet,865.7,3,0.22,-17.31
ORD0929,8/26/2024,8/31/2024,CUST076,Customer_236,Consumer,West,Technology,Phones,iPhone,379.15,3,0.29,-34.12
ORD0930,5/26/2024,5/27/2024,CUST130,Customer_154,Home Office,South,Furniture,Bookcases,Wooden Bookcase,648.1,1,0.19,6.48
ORD0931,1/17/2024,1/23/2024,CUST045,Customer_19,Consumer,North,Office Supplies,Paper,A4 Paper Pack,718.79,2,0.22,-14.38
ORD0932,11/14/2024,11/18/2024,CUST091,Customer_219,Corporate,East,Office Supplies,Binders,Ring Binder,400.46,5,0.19,4
ORD0933,5/8/2024,5/10/2024,CUST059,Customer_79,Consumer,South,Furniture,Chairs,Office Chair,427.69,4,0.06,59.88
ORD0934,5/6/2024,5/7/2024,CUST138,Customer_245,Consumer,East,Office Supplies,Storage,Storage Box,778.04,4,0,155.61
ORD0935,3/3/2024,3/5/2024,CUST064,Customer_177,Home Office,West,Furniture,Bookcases,Wooden Bookcase,31.63,5,0.18,0.63
ORD0936,12/5/2024,12/11/2024,CUST150,Customer_118,Corporate,North,Technology,Phones,Samsung Galaxy,843.01,4,0.1,84.3
ORD0937,6/22/2024,6/24/2024,CUST046,Customer_254,Consumer,East,Office Supplies,Paper,A4 Paper Pack,885.36,5,0.25,-44.27
ORD0938,9/3/2024,9/10/2024,CUST037,Customer_112,Home Office,North,Office Supplies,Storage,File Cabinet,868.2,1,0.13,60.77
ORD0939,1/28/2024,1/30/2024,CUST102,Customer_191,Home Office,East,Technology,Phones,iPhone,704.9,1,0.14,42.29
ORD0940,4/27/2024,4/29/2024,CUST279,Customer_110,Home Office,East,Furniture,Chairs,Office Chair,989.21,1,0.17,29.68
ORD0941,4/1/2024,4/7/2024,CUST101,Customer_267,Consumer,West,Office Supplies,Storage,File Cabinet,216.93,2,0.3,-21.69
ORD0942,6/10/2024,6/13/2024,CUST141,Customer_214,Home Office,South,Furniture,Tables,Dining Table,575.8,2,0.08,69.1
ORD0943,7/18/2024,7/22/2024,CUST031,Customer_211,Corporate,West,Office Supplies,Paper,A4 Paper Pack,393.63,2,0.15,19.68
ORD0944,12/14/2024,12/17/2024,CUST073,Customer_251,Consumer,North,Furniture,Chairs,Office Chair,783.53,2,0.28,-62.68
ORD0945,9/10/2024,9/16/2024,CUST187,Customer_144,Consumer,South,Furniture,Chairs,Office Chair,444.3,5,0.01,84.42
ORD0946,12/20/2024,12/25/2024,CUST291,Customer_82,Home Office,South,Office Supplies,Binders,Clip Binder,412.93,3,0.1,41.29
ORD0947,11/15/2024,11/19/2024,CUST243,Customer_86,Corporate,West,Furniture,Tables,Dining Table,516.49,1,0.02,92.97
ORD0948,11/23/2024,11/27/2024,CUST215,Customer_5,Home Office,West,Furniture,Chairs,Gaming Chair,179.07,4,0.02,32.23
ORD0949,11/17/2024,11/24/2024,CUST220,Customer_212,Consumer,West,Technology,Accessories,Mouse,701.02,2,0.11,63.09
ORD0950,3/31/2024,4/4/2024,CUST112,Customer_146,Consumer,North,Furniture,Chairs,Gaming Chair,751.65,5,0.13,52.62
ORD0951,10/2/2024,10/6/2024,CUST009,Customer_172,Consumer,North,Furniture,Chairs,Office Chair,778.75,4,0.17,23.36
ORD0952,2/4/2024,2/11/2024,CUST218,Customer_111,Consumer,South,Technology,Phones,Samsung Galaxy,713.23,1,0.1,71.32
ORD0953,6/6/2024,6/13/2024,CUST200,Customer_245,Consumer,West,Furniture,Chairs,Office Chair,865.36,2,0.06,121.15
ORD0954,11/19/2024,11/21/2024,CUST174,Customer_140,Consumer,East,Furniture,Chairs,Gaming Chair,71.99,4,0.3,-7.2
ORD0955,2/28/2024,3/1/2024,CUST223,Customer_122,Consumer,East,Technology,Computers,Laptop,388.03,3,0.29,-34.92
ORD0956,7/13/2024,7/20/2024,CUST107,Customer_88,Consumer,East,Office Supplies,Storage,Storage Box,426.83,5,0.26,-25.61
ORD0957,10/5/2024,10/9/2024,CUST065,Customer_160,Home Office,North,Office Supplies,Paper,Notebook,49.52,5,0.24,-1.98
ORD0958,11/19/2024,11/21/2024,CUST289,Customer_200,Home Office,West,Office Supplies,Storage,File Cabinet,372.35,3,0.21,-3.72
ORD0959,9/17/2024,9/20/2024,CUST003,Customer_78,Consumer,North,Office Supplies,Storage,Storage Box,827.1,3,0.26,-49.63
ORD0960,7/28/2024,8/3/2024,CUST153,Customer_61,Consumer,South,Technology,Accessories,Mouse,367.81,3,0.18,7.36
ORD0961,11/7/2024,11/11/2024,CUST251,Customer_100,Corporate,North,Technology,Computers,Desktop,68.86,1,0.13,4.82
ORD0962,5/20/2024,5/22/2024,CUST046,Customer_91,Consumer,North,Office Supplies,Storage,File Cabinet,673.85,5,0.09,74.12
ORD0963,5/9/2024,5/11/2024,CUST257,Customer_4,Consumer,North,Furniture,Chairs,Gaming Chair,279.59,2,0.21,-2.8
ORD0964,10/3/2024,10/7/2024,CUST106,Customer_286,Home Office,North,Technology,Phones,Samsung Galaxy,774.79,3,0.15,38.74
ORD0965,11/20/2024,11/24/2024,CUST242,Customer_62,Corporate,South,Furniture,Tables,Dining Table,605.45,5,0.2,0
ORD0966,5/15/2024,5/22/2024,CUST261,Customer_81,Consumer,South,Furniture,Bookcases,Wooden Bookcase,877.95,5,0.12,70.24
ORD0967,10/16/2024,10/18/2024,CUST097,Customer_22,Consumer,East,Furniture,Chairs,Office Chair,40.93,4,0.19,0.41
ORD0968,10/29/2024,11/2/2024,CUST271,Customer_293,Corporate,East,Furniture,Tables,Study Table,234.07,3,0.22,-4.68
ORD0969,8/5/2024,8/10/2024,CUST229,Customer_149,Home Office,East,Office Supplies,Paper,A4 Paper Pack,852.85,5,0.16,34.11
ORD0970,7/18/2024,7/20/2024,CUST253,Customer_114,Home Office,East,Furniture,Tables,Study Table,263.26,3,0.17,7.9
ORD0971,3/28/2024,4/2/2024,CUST179,Customer_171,Consumer,West,Technology,Computers,Laptop,559.83,5,0.2,0
ORD0972,6/6/2024,6/12/2024,CUST090,Customer_157,Corporate,North,Technology,Phones,Samsung Galaxy,479.15,1,0.23,-14.37
ORD0973,11/14/2024,11/18/2024,CUST293,Customer_266,Consumer,East,Office Supplies,Paper,A4 Paper Pack,811.56,2,0.09,89.27
ORD0974,10/2/2024,10/5/2024,CUST098,Customer_28,Corporate,South,Furniture,Chairs,Gaming Chair,256.95,4,0.03,43.68
ORD0975,10/26/2024,10/29/2024,CUST190,Customer_97,Home Office,South,Office Supplies,Binders,Ring Binder,551.77,1,0.05,82.77
ORD0976,8/5/2024,8/11/2024,CUST081,Customer_101,Consumer,West,Furniture,Chairs,Office Chair,813.06,2,0.23,-24.39
ORD0977,4/14/2024,4/19/2024,CUST048,Customer_288,Consumer,North,Technology,Phones,Samsung Galaxy,542.69,5,0.04,86.83
ORD0978,1/27/2024,2/1/2024,CUST038,Customer_116,Corporate,West,Office Supplies,Binders,Ring Binder,720.91,3,0.2,0
ORD0979,8/30/2024,9/6/2024,CUST083,Customer_145,Corporate,West,Office Supplies,Paper,A4 Paper Pack,472.77,2,0.05,70.92
ORD0980,8/23/2024,8/26/2024,CUST147,Customer_103,Home Office,East,Technology,Accessories,Headphones,709.72,4,0.27,-49.68
ORD0981,11/5/2024,11/9/2024,CUST205,Customer_293,Corporate,West,Furniture,Bookcases,Wooden Bookcase,166.76,2,0.21,-1.67
ORD0982,9/5/2024,9/6/2024,CUST011,Customer_81,Corporate,North,Furniture,Tables,Dining Table,80.92,4,0.06,11.33
ORD0983,1/12/2024,1/15/2024,CUST184,Customer_273,Consumer,East,Office Supplies,Paper,A4 Paper Pack,395.6,3,0.09,43.52
ORD0984,1/9/2024,1/14/2024,CUST044,Customer_196,Consumer,South,Furniture,Bookcases,Metal Bookcase,766.12,5,0.11,68.95
ORD0985,3/7/2024,3/13/2024,CUST260,Customer_133,Corporate,East,Furniture,Bookcases,Metal Bookcase,980.5,5,0.23,-29.41
ORD0986,12/28/2024,1/2/2025,CUST035,Customer_175,Home Office,South,Furniture,Tables,Study Table,423.82,2,0.12,33.91
ORD0987,12/17/2024,12/21/2024,CUST161,Customer_175,Consumer,South,Furniture,Bookcases,Metal Bookcase,640.11,2,0.17,19.2
ORD0988,12/19/2024,12/25/2024,CUST006,Customer_108,Corporate,South,Furniture,Tables,Dining Table,786.89,4,0.15,39.34
ORD0989,6/10/2024,6/11/2024,CUST042,Customer_273,Corporate,East,Furniture,Chairs,Office Chair,343.57,5,0.3,-34.36
ORD0990,2/4/2024,2/9/2024,CUST140,Customer_170,Home Office,West,Technology,Accessories,Mouse,668.36,4,0.16,26.73
ORD0991,11/8/2024,11/9/2024,CUST072,Customer_179,Consumer,North,Technology,Computers,Laptop,330.49,3,0.05,49.57
ORD0992,12/21/2024,12/25/2024,CUST161,Customer_84,Corporate,East,Furniture,Chairs,Office Chair,579.14,5,0.16,23.17
ORD0993,2/18/2024,2/24/2024,CUST014,Customer_9,Home Office,North,Technology,Phones,iPhone,92.73,1,0.02,16.69
ORD0994,8/5/2024,8/9/2024,CUST203,Customer_121,Home Office,South,Technology,Accessories,Headphones,291.65,3,0.29,-26.25
ORD0995,6/21/2024,6/25/2024,CUST222,Customer_26,Home Office,South,Technology,Computers,Desktop,227,1,0.13,15.89
ORD0996,6/13/2024,6/16/2024,CUST055,Customer_244,Corporate,West,Office Supplies,Binders,Clip Binder,126.77,5,0.25,-6.34
ORD0997,5/14/2024,5/19/2024,CUST034,Customer_85,Consumer,South,Office Supplies,Paper,A4 Paper Pack,784.89,3,0.05,117.73
ORD0998,3/2/2024,3/4/2024,CUST199,Customer_242,Consumer,South,Furniture,Bookcases,Metal Bookcase,427.75,2,0.07,55.61
ORD0999,8/31/2024,9/7/2024,CUST221,Customer_206,Corporate,North,Furniture,Bookcases,Metal Bookcase,415.82,1,0.28,-33.27
ORD1000,1/2/2024,1/8/2024,CUST042,Customer_151,Home Office,West,Technology,Phones,Samsung Galaxy,263.58,1,0.02,47.44
