FlightKey,FlightID,DateKey,RouteKey,AircraftKey,DelayCodeKey,ScheduledDepartureDateTime,ActualDepartureDateTime,ScheduledArrivalDateTime,ActualArrivalDateTime,ScheduledBlockMinutes,ActualBlockMinutes,DepartureDelayMinutes,ArrivalDelayMinutes,ReactionaryDelayMinutes,ScheduledTurnaroundMinutes,ActualTurnaroundMinutes,SeatsAvailable,PassengersBoarded,CargoKG,FuelBurnPlannedKG,FuelBurnActualKG,FlightStatus,IsCancelled
100127,FA100127,20250105,3,6,1,2025-01-05 06:30:00,2025-01-05 06:40:00,2025-01-05 09:16:00,2025-01-05 09:25:00,166,165,10,9,0,45,45,180,152,788,6640.0,6410.7,Completed,False
100128,FA100128,20250105,4,7,1,2025-01-05 20:45:00,2025-01-05 20:51:00,2025-01-05 23:46:00,2025-01-06 00:01:00,181,190,6,15,0,45,45,189,158,405,7843.3,8270.5,Completed,False
100129,FA100129,20250105,5,7,1,2025-01-05 20:45:00,2025-01-05 20:48:00,2025-01-06 00:17:00,2025-01-06 00:15:00,212,207,3,0,0,45,45,189,157,384,9186.7,8763.9,Completed,False
100130,FA100130,20250105,5,7,1,2025-01-05 15:30:00,2025-01-05 15:40:00,2025-01-05 19:02:00,2025-01-05 19:12:00,212,212,10,10,0,45,45,189,168,1,9186.7,9968.5,Completed,False
100131,FA100131,20250105,6,13,1,2025-01-05 14:15:00,2025-01-05 14:21:00,2025-01-05 20:12:00,2025-01-05 20:25:00,357,364,6,13,0,90,90,296,267,1664,33320.0,33217.7,Completed,False
100132,FA100132,20250105,7,17,6,2025-01-05 07:15:00,2025-01-05 07:35:00,2025-01-05 16:16:00,2025-01-05 16:38:00,541,543,20,22,0,90,90,296,242,1492,50493.3,50699.7,Completed,False
100133,FA100133,20250105,8,10,1,2025-01-05 07:30:00,2025-01-05 07:33:00,2025-01-05 10:47:00,2025-01-05 10:51:00,197,198,3,4,0,45,45,189,156,610,8536.7,7989.8,Completed,False
100134,FA100134,20250105,8,11,4,2025-01-05 16:45:00,2025-01-05 17:18:00,2025-01-05 20:02:00,2025-01-05 20:39:00,197,201,33,37,0,45,45,189,156,393,8536.7,8842.8,Completed,False
100135,FA100135,20250105,10,13,3,2025-01-05 13:30:00,2025-01-05 13:44:00,2025-01-06 02:06:00,2025-01-06 02:25:00,756,761,14,19,0,90,90,296,241,1987,70560.0,67122.4,Completed,False
100136,FA100136,20250105,11,16,1,2025-01-05 08:45:00,2025-01-05 08:50:00,2025-01-05 14:58:00,2025-01-05 15:11:00,373,381,5,13,0,90,90,296,264,2162,34813.3,33297.1,Completed,False
100137,FA100137,20250105,12,6,1,2025-01-05 06:15:00,2025-01-05 06:15:00,2025-01-05 09:00:00,2025-01-05 09:00:00,165,165,0,0,0,45,45,180,161,451,6600.0,7007.6,Completed,False
100138,FA100138,20250105,12,5,1,2025-01-05 22:00:00,2025-01-05 22:00:00,2025-01-06 00:45:00,2025-01-06 00:50:00,165,170,0,5,0,45,45,180,141,483,6600.0,6697.4,Completed,False
100139,FA100139,20250105,13,15,1,2025-01-05 13:00:00,2025-01-05 13:04:00,2025-01-05 19:54:00,2025-01-05 20:04:00,414,420,4,10,0,90,90,296,268,1580,38640.0,39782.7,Completed,False
100140,FA100140,20250105,14,14,1,2025-01-05 20:00:00,2025-01-05 20:01:00,2025-01-06 03:03:00,2025-01-06 03:05:00,423,424,1,2,0,90,90,296,290,1882,39480.0,42469.6,Completed,False
100141,FA100141,20250105,15,17,1,2025-01-05 09:45:00,2025-01-05 09:50:00,2025-01-05 13:29:00,2025-01-05 13:35:00,224,225,5,6,0,90,90,296,257,1855,20906.7,20838.4,Completed,False
100142,FA100142,20250105,16,13,1,2025-01-05 09:45:00,2025-01-05 09:45:00,2025-01-05 15:58:00,2025-01-05 16:02:00,373,377,0,4,0,90,90,296,255,2176,34813.3,32239.5,Completed,False
100143,FA100143,20250105,17,14,3,2025-01-05 10:30:00,2025-01-05 10:47:00,2025-01-05 16:06:00,2025-01-05 16:25:00,336,338,17,19,0,90,90,296,282,1724,31360.0,31324.4,Completed,False
100144,FA100144,20250105,18,1,1,2025-01-05 22:15:00,2025-01-05 22:22:00,2025-01-06 00:58:00,2025-01-06 01:13:00,163,171,7,15,0,45,45,180,148,351,6520.0,6736.6,Completed,False
100145,FA100145,20250105,18,3,1,2025-01-05 18:45:00,2025-01-05 18:47:00,2025-01-05 21:28:00,2025-01-05 21:27:00,163,160,2,0,0,45,45,180,150,550,6520.0,6686.4,Completed,False
100146,FA100146,20250105,19,12,7,2025-01-05 11:00:00,2025-01-05 11:25:00,2025-01-05 13:00:00,2025-01-05 13:26:00,120,121,25,26,0,45,45,189,176,688,5200.0,5070.2,Completed,False
100147,FA100147,20250105,20,14,1,2025-01-05 19:45:00,2025-01-05 19:45:00,2025-01-06 01:34:00,2025-01-06 01:35:00,349,350,0,1,0,90,90,296,249,1651,32573.3,35469.3,Completed,False
100148,FA100148,20250105,21,12,1,2025-01-05 11:45:00,2025-01-05 11:45:00,2025-01-05 14:40:00,2025-01-05 14:43:00,175,178,0,3,0,45,45,189,171,493,7583.3,7988.9,Completed,False
100149,FA100149,20250105,21,9,8,2025-01-05 14:15:00,2025-01-05 14:59:00,2025-01-05 17:10:00,2025-01-05 18:03:00,175,184,44,53,0,45,45,189,174,604,7583.3,7646.3,Completed,False
100150,FA100150,20250105,22,7,1,2025-01-05 18:15:00,2025-01-05 18:20:00,2025-01-05 20:25:00,2025-01-05 20:39:00,130,139,5,14,0,45,45,189,172,1118,5633.3,5612.8,Completed,False
100151,FA100151,20250105,23,17,2,2025-01-05 10:00:00,2025-01-05 10:10:00,2025-01-05 13:18:00,2025-01-05 13:30:00,198,200,10,12,0,90,90,296,277,1723,18480.0,19663.2,Completed,False
100152,FA100152,20250105,23,17,3,2025-01-05 18:30:00,2025-01-05 18:55:00,2025-01-05 21:48:00,2025-01-05 22:14:00,198,199,25,26,0,90,90,296,249,1797,18480.0,19522.1,Completed,False
100153,FA100153,20250105,24,11,1,2025-01-05 16:15:00,2025-01-05 16:22:00,2025-01-05 19:40:00,2025-01-05 19:43:00,205,201,7,3,0,45,45,189,160,334,8883.3,8824.8,Completed,False
100154,FA100154,20250105,25,14,1,2025-01-05 21:30:00,2025-01-05 21:35:00,2025-01-06 03:37:00,2025-01-06 03:41:00,367,366,5,4,0,90,90,296,290,1695,34253.3,32923.1,Completed,False
100155,FA100155,20250106,1,18,1,2025-01-06 15:30:00,2025-01-06 15:33:00,2025-01-06 22:14:00,2025-01-06 22:23:00,404,410,3,9,0,90,90,296,277,1543,37706.7,39237.1,Completed,False
100156,FA100156,20250106,2,18,1,2025-01-06 17:15:00,2025-01-06 17:18:00,2025-01-07 06:37:00,2025-01-07 06:43:00,802,805,3,6,0,90,90,296,242,1379,74853.3,71107.3,Completed,False
100157,FA100157,20250106,3,4,2,2025-01-06 10:15:00,2025-01-06 10:31:00,2025-01-06 13:01:00,2025-01-06 13:19:00,166,168,16,18,0,45,45,180,148,829,6640.0,6839.8,Completed,False
100158,FA100158,20250106,3,4,1,2025-01-06 16:15:00,2025-01-06 16:21:00,2025-01-06 19:01:00,2025-01-06 19:12:00,166,171,6,11,0,45,45,180,150,673,6640.0,6717.5,Completed,False
100159,FA100159,20250106,4,12,1,2025-01-06 16:00:00,2025-01-06 16:00:00,2025-01-06 19:01:00,2025-01-06 19:01:00,181,181,0,0,0,45,45,189,172,281,7843.3,7611.5,Completed,False
100160,FA100160,20250106,4,11,1,2025-01-06 14:15:00,2025-01-06 14:17:00,2025-01-06 17:16:00,2025-01-06 17:21:00,181,184,2,5,0,45,45,189,156,389,7843.3,8135.9,Completed,False
100161,FA100161,20250106,5,9,4,2025-01-06 16:00:00,2025-01-06 16:14:00,2025-01-06 19:32:00,2025-01-06 19:46:00,212,212,14,14,0,45,45,189,169,452,9186.7,9340.6,Completed,False
100162,FA100162,20250106,6,18,1,2025-01-06 21:00:00,2025-01-06 21:00:00,2025-01-07 02:57:00,2025-01-07 03:00:00,357,360,0,3,0,90,90,296,265,2403,33320.0,33072.8,Completed,False
100163,FA100163,20250106,7,17,1,2025-01-06 11:15:00,2025-01-06 11:15:00,2025-01-06 20:16:00,2025-01-06 20:20:00,541,545,0,4,0,90,90,296,262,1655,50493.3,49233.0,Completed,False
100164,FA100164,20250106,8,11,1,2025-01-06 19:15:00,2025-01-06 19:15:00,2025-01-06 22:32:00,2025-01-06 22:26:00,197,191,0,0,0,45,114,189,169,379,8536.7,8638.7,Completed,False
100165,FA100165,20250106,9,13,1,2025-01-06 14:45:00,2025-01-06 14:45:00,2025-01-06 21:15:00,2025-01-06 21:19:00,390,394,0,4,0,90,90,296,273,2075,36400.0,34328.3,Completed,False
100166,FA100166,20250106,10,17,1,2025-01-06 12:30:00,2025-01-06 12:30:00,2025-01-07 01:06:00,2025-01-07 01:05:00,756,755,0,0,0,90,90,296,266,1671,70560.0,74560.1,Completed,False
100167,FA100167,20250106,11,14,1,2025-01-06 15:45:00,2025-01-06 15:45:00,2025-01-06 21:58:00,2025-01-06 21:59:00,373,374,0,1,0,90,90,296,257,2418,34813.3,36072.9,Completed,False
100168,FA100168,20250106,12,4,1,2025-01-06 15:15:00,2025-01-06 15:15:00,2025-01-06 18:00:00,2025-01-06 17:58:00,165,163,0,0,0,45,45,180,160,728,6600.0,6348.4,Completed,False
100169,FA100169,20250106,12,6,3,2025-01-06 09:00:00,2025-01-06 09:22:00,2025-01-06 11:45:00,2025-01-06 12:05:00,165,163,22,20,0,45,45,180,146,683,6600.0,6366.0,Completed,False
100170,FA100170,20250106,13,14,1,2025-01-06 07:45:00,2025-01-06 07:49:00,2025-01-06 14:39:00,2025-01-06 14:44:00,414,415,4,5,0,90,90,296,259,2292,38640.0,38063.6,Completed,False
100171,FA100171,20250106,14,15,1,2025-01-06 19:15:00,2025-01-06 19:21:00,2025-01-07 02:18:00,2025-01-07 02:23:00,423,422,6,5,0,90,90,296,278,1653,39480.0,40827.1,Completed,False
100172,FA100172,20250106,15,18,1,2025-01-06 13:45:00,2025-01-06 13:45:00,2025-01-06 17:29:00,2025-01-06 17:29:00,224,224,0,0,0,90,90,296,271,1621,20906.7,20825.0,Completed,False
100173,FA100173,20250106,16,13,1,2025-01-06 18:45:00,2025-01-06 18:45:00,2025-01-07 00:58:00,2025-01-07 00:54:00,373,369,0,0,0,90,90,296,279,2023,34813.3,35826.8,Completed,False
100174,FA100174,20250106,17,15,1,2025-01-06 06:45:00,2025-01-06 06:45:00,2025-01-06 12:21:00,2025-01-06 12:28:00,336,343,0,7,0,90,90,296,263,1899,31360.0,31688.4,Completed,False
100175,FA100175,20250106,18,3,1,2025-01-06 18:30:00,2025-01-06 18:32:00,2025-01-06 21:13:00,2025-01-06 21:21:00,163,169,2,8,0,45,45,180,162,925,6520.0,6312.8,Completed,False
100176,FA100176,20250106,18,1,5,2025-01-06 19:45:00,2025-01-06 19:49:00,2025-01-06 22:28:00,2025-01-06 22:30:00,163,161,4,2,0,45,45,180,167,728,6520.0,6336.2,Completed,False
100177,FA100177,20250106,19,11,2,2025-01-06 21:45:00,2025-01-06 22:13:00,2025-01-06 23:45:00,2025-01-07 00:11:00,120,118,28,26,0,45,45,189,178,949,5200.0,5368.4,Completed,False
100178,FA100178,20250106,19,7,2,2025-01-06 13:00:00,2025-01-06 13:23:00,2025-01-06 15:00:00,2025-01-06 15:28:00,120,125,23,28,0,45,45,189,154,304,5200.0,5249.4,Completed,False
100179,FA100179,20250106,20,17,1,2025-01-06 10:45:00,2025-01-06 10:45:00,2025-01-06 16:34:00,2025-01-06 16:39:00,349,354,0,5,0,90,90,296,288,1079,32573.3,32644.0,Completed,False
100180,FA100180,20250106,21,8,8,2025-01-06 13:00:00,2025-01-06 13:17:00,2025-01-06 15:55:00,2025-01-06 16:15:00,175,178,17,20,0,45,45,189,163,175,7583.3,7093.1,Completed,False
100181,FA100181,20250106,21,9,1,2025-01-06 12:15:00,2025-01-06 12:15:00,2025-01-06 15:10:00,2025-01-06 15:16:00,175,181,0,6,0,45,45,189,159,686,7583.3,7810.0,Completed,False
100182,FA100182,20250106,22,11,1,2025-01-06 21:45:00,2025-01-06 21:48:00,2025-01-06 23:55:00,2025-01-07 00:00:00,130,132,3,5,0,45,45,189,173,911,5633.3,5555.8,Completed,False
100183,FA100183,20250106,23,15,1,2025-01-06 18:30:00,2025-01-06 18:32:00,2025-01-06 21:48:00,2025-01-06 21:51:00,198,199,2,3,0,90,90,296,248,2259,18480.0,19470.5,Completed,False
100184,FA100184,20250106,24,10,1,2025-01-06 09:45:00,2025-01-06 09:45:00,2025-01-06 13:10:00,2025-01-06 13:07:00,205,202,0,0,0,45,45,189,145,536,8883.3,8697.2,Completed,False
100185,FA100185,20250106,24,10,1,2025-01-06 21:00:00,2025-01-06 21:00:00,2025-01-07 00:25:00,2025-01-07 00:20:00,205,200,0,0,0,45,45,189,157,1023,8883.3,8532.3,Completed,False
100186,FA100186,20250106,25,14,4,2025-01-06 18:15:00,2025-01-06 18:53:00,2025-01-07 00:22:00,2025-01-07 01:04:00,367,371,38,42,0,90,90,296,290,1895,34253.3,34967.3,Completed,False
100187,FA100187,20250107,1,17,1,2025-01-07 19:15:00,2025-01-07 19:24:00,2025-01-08 01:59:00,2025-01-08 02:10:00,404,406,9,11,0,90,90,296,281,1928,37706.7,40100.0,Completed,False
100188,FA100188,20250107,2,14,2,2025-01-07 08:30:00,2025-01-07 08:59:00,2025-01-07 21:52:00,2025-01-07 22:16:00,802,797,29,24,0,90,90,296,283,1692,74853.3,70816.8,Completed,False
100189,FA100189,20250107,3,3,1,2025-01-07 08:45:00,2025-01-07 08:47:00,2025-01-07 11:31:00,2025-01-07 11:31:00,166,164,2,0,0,45,45,180,153,729,6640.0,6688.3,Completed,False
100190,FA100190,20250107,4,9,3,2025-01-07 15:30:00,2025-01-07 15:37:00,2025-01-07 18:31:00,2025-01-07 18:39:00,181,182,7,8,0,45,45,189,183,586,7843.3,7779.8,Completed,False
100191,FA100191,20250107,5,9,3,2025-01-07 17:45:00,2025-01-07 17:50:00,2025-01-07 21:17:00,2025-01-07 21:17:00,212,207,5,0,0,45,45,189,162,246,9186.7,9305.8,Completed,False
100192,FA100192,20250107,6,14,1,2025-01-07 09:15:00,2025-01-07 09:15:00,2025-01-07 15:12:00,2025-01-07 15:07:00,357,352,0,0,0,90,90,296,270,1328,33320.0,34565.7,Completed,False
100193,FA100193,20250107,7,17,1,2025-01-07 13:00:00,2025-01-07 13:00:00,2025-01-07 22:01:00,2025-01-07 22:01:00,541,541,0,0,0,90,90,296,261,1537,50493.3,48566.0,Completed,False
100194,FA100194,20250107,8,12,1,2025-01-07 16:00:00,2025-01-07 16:00:00,2025-01-07 19:17:00,2025-01-07 19:22:00,197,202,0,5,0,45,45,189,160,813,8536.7,8905.8,Completed,False
100195,FA100195,20250107,9,18,1,2025-01-07 09:30:00,2025-01-07 09:35:00,2025-01-07 16:00:00,2025-01-07 16:02:00,390,387,5,2,0,90,90,296,263,1494,36400.0,37415.5,Completed,False
100196,FA100196,20250107,10,18,1,2025-01-07 17:30:00,2025-01-07 17:33:00,2025-01-08 06:06:00,2025-01-08 06:14:00,756,761,3,8,6,90,88,296,245,1996,70560.0,71684.7,Completed,False
100197,FA100197,20250107,11,16,1,2025-01-07 10:30:00,2025-01-07 10:45:00,2025-01-07 16:43:00,2025-01-07 17:05:00,373,380,15,22,0,90,90,296,275,2614,34813.3,31123.6,Completed,False
100198,FA100198,20250107,12,2,1,2025-01-07 19:30:00,2025-01-07 19:30:00,2025-01-07 22:15:00,2025-01-07 22:23:00,165,173,0,8,0,45,45,180,170,940,6600.0,6634.7,Completed,False
100199,FA100199,20250107,12,1,7,2025-01-07 05:45:00,2025-01-07 06:29:00,2025-01-07 08:30:00,2025-01-07 09:22:00,165,173,44,52,0,45,45,180,176,925,6600.0,6850.8,Completed,False
100200,FA100200,20250107,13,15,1,2025-01-07 19:30:00,,2025-01-08 02:24:00,,414,0,0,0,0,90,0,296,0,0,38640.0,0.0,Cancelled,True
100201,FA100201,20250107,14,17,1,2025-01-07 17:45:00,2025-01-07 17:45:00,2025-01-08 00:48:00,2025-01-08 00:42:00,423,417,0,0,0,90,90,296,279,1863,39480.0,38558.0,Completed,False
100202,FA100202,20250107,15,16,1,2025-01-07 10:30:00,2025-01-07 10:32:00,2025-01-07 14:14:00,2025-01-07 14:22:00,224,230,2,8,0,90,90,296,264,1759,20906.7,22049.1,Completed,False
100203,FA100203,20250107,16,14,8,2025-01-07 17:45:00,2025-01-07 17:52:00,2025-01-07 23:58:00,2025-01-08 00:04:00,373,372,7,6,0,90,158,296,261,1760,34813.3,32653.5,Completed,False
100204,FA100204,20250107,17,17,7,2025-01-07 17:00:00,2025-01-07 17:34:00,2025-01-07 22:36:00,2025-01-07 23:17:00,336,343,34,41,0,90,90,296,264,1489,31360.0,30627.8,Completed,False
100205,FA100205,20250107,18,4,1,2025-01-07 17:30:00,2025-01-07 17:31:00,2025-01-07 20:13:00,2025-01-07 20:21:00,163,170,1,8,0,45,45,180,162,402,6520.0,6882.6,Completed,False
100206,FA100206,20250107,18,1,1,2025-01-07 21:15:00,2025-01-07 21:15:00,2025-01-07 23:58:00,2025-01-07 23:52:00,163,157,0,0,0,45,45,180,172,339,6520.0,6886.8,Completed,False
100207,FA100207,20250107,19,7,1,2025-01-07 15:30:00,2025-01-07 15:32:00,2025-01-07 17:30:00,2025-01-07 17:27:00,120,115,2,0,0,45,45,189,173,717,5200.0,5242.3,Completed,False
100208,FA100208,20250107,20,14,1,2025-01-07 05:45:00,2025-01-07 05:46:00,2025-01-07 11:34:00,2025-01-07 11:41:00,349,355,1,7,0,90,90,296,259,1681,32573.3,31989.8,Completed,False
100209,FA100209,20250107,21,7,2,2025-01-07 16:00:00,2025-01-07 16:14:00,2025-01-07 18:55:00,2025-01-07 19:05:00,175,171,14,10,0,45,45,189,157,503,7583.3,8165.4,Completed,False
100210,FA100210,20250107,21,8,1,2025-01-07 20:00:00,2025-01-07 20:06:00,2025-01-07 22:55:00,2025-01-07 22:55:00,175,169,6,0,0,45,45,189,171,711,7583.3,7634.7,Completed,False
100211,FA100211,20250107,22,10,4,2025-01-07 12:15:00,2025-01-07 12:27:00,2025-01-07 14:25:00,2025-01-07 14:36:00,130,129,12,11,0,45,45,189,163,630,5633.3,5457.1,Completed,False
100212,FA100212,20250107,23,18,1,2025-01-07 06:15:00,2025-01-07 06:15:00,2025-01-07 09:33:00,2025-01-07 09:38:00,198,203,0,5,0,90,90,296,258,1806,18480.0,18514.3,Completed,False
100213,FA100213,20250107,24,10,8,2025-01-07 20:30:00,2025-01-07 21:13:00,2025-01-07 23:55:00,2025-01-08 00:37:00,205,204,43,42,0,45,45,189,167,215,8883.3,8480.8,Completed,False
100214,FA100214,20250107,25,16,1,2025-01-07 16:45:00,2025-01-07 16:51:00,2025-01-07 22:52:00,2025-01-07 22:54:00,367,363,6,2,0,90,143,296,274,1733,34253.3,35184.9,Completed,False
100215,FA100215,20250108,1,16,1,2025-01-08 12:30:00,2025-01-08 12:37:00,2025-01-08 19:14:00,2025-01-08 19:27:00,404,410,7,13,0,90,90,296,281,1787,37706.7,36961.9,Completed,False
100216,FA100216,20250108,3,4,1,2025-01-08 22:30:00,2025-01-08 22:31:00,2025-01-09 01:16:00,2025-01-09 01:21:00,166,170,1,5,0,45,45,180,165,461,6640.0,6823.2,Completed,False
100217,FA100217,20250108,3,3,1,2025-01-08 15:00:00,2025-01-08 15:05:00,2025-01-08 17:46:00,2025-01-08 17:56:00,166,171,5,10,0,45,45,180,171,330,6640.0,7152.3,Completed,False
100218,FA100218,20250108,4,12,4,2025-01-08 22:15:00,2025-01-08 22:19:00,2025-01-09 01:16:00,2025-01-09 01:14:00,181,175,4,0,0,45,45,189,150,1207,7843.3,8033.4,Completed,False
100219,FA100219,20250108,5,12,1,2025-01-08 22:15:00,2025-01-08 22:17:00,2025-01-09 01:47:00,2025-01-09 01:56:00,212,219,2,9,0,45,45,189,164,586,9186.7,9762.5,Completed,False
100220,FA100220,20250108,6,13,1,2025-01-08 20:30:00,2025-01-08 20:30:00,2025-01-09 02:27:00,2025-01-09 02:26:00,357,356,0,0,0,90,90,296,271,1964,33320.0,37615.5,Completed,False
100221,FA100221,20250108,7,16,1,2025-01-08 15:00:00,2025-01-08 15:01:00,2025-01-09 00:01:00,2025-01-09 00:01:00,541,540,1,0,0,90,90,296,274,2195,50493.3,49174.4,Completed,False
100222,FA100222,20250108,8,8,1,2025-01-08 06:30:00,2025-01-08 06:33:00,2025-01-08 09:47:00,2025-01-08 09:47:00,197,194,3,0,0,45,45,189,178,669,8536.7,9166.4,Completed,False
100223,FA100223,20250108,9,18,1,2025-01-08 16:00:00,2025-01-08 16:00:00,2025-01-08 22:30:00,2025-01-08 22:35:00,390,395,0,5,0,90,90,296,290,1981,36400.0,34670.3,Completed,False
100224,FA100224,20250108,10,14,2,2025-01-08 12:45:00,2025-01-08 12:54:00,2025-01-09 01:21:00,2025-01-09 01:36:00,756,762,9,15,0,90,90,296,239,1396,70560.0,66092.3,Completed,False
100225,FA100225,20250108,11,15,1,2025-01-08 07:00:00,2025-01-08 07:00:00,2025-01-08 13:13:00,2025-01-08 13:19:00,373,379,0,6,0,90,90,296,250,2067,34813.3,31906.2,Completed,False
100226,FA100226,20250108,12,2,5,2025-01-08 17:45:00,2025-01-08 18:13:00,2025-01-08 20:30:00,2025-01-08 20:52:00,165,159,28,22,0,45,45,180,154,631,6600.0,6925.5,Completed,False
100227,FA100227,20250108,13,15,1,2025-01-08 07:45:00,2025-01-08 07:49:00,2025-01-08 14:39:00,2025-01-08 14:51:00,414,422,4,12,0,90,90,296,252,2130,38640.0,38609.2,Completed,False
100228,FA100228,20250108,14,14,7,2025-01-08 19:15:00,2025-01-08 20:03:00,2025-01-09 02:18:00,2025-01-09 03:13:00,423,430,48,55,0,90,90,296,233,1931,39480.0,40464.9,Completed,False
100229,FA100229,20250108,15,14,1,2025-01-08 08:30:00,2025-01-08 08:33:00,2025-01-08 12:14:00,2025-01-08 12:14:00,224,221,3,0,0,90,90,296,258,1032,20906.7,21941.8,Completed,False
100230,FA100230,20250108,15,17,7,2025-01-08 14:45:00,2025-01-08 15:40:00,2025-01-08 18:29:00,2025-01-08 19:21:00,224,221,55,52,0,90,90,296,269,1999,20906.7,20019.4,Completed,False
100231,FA100231,20250108,16,14,7,2025-01-08 09:00:00,2025-01-08 09:40:00,2025-01-08 15:13:00,2025-01-08 15:47:00,373,367,40,34,0,90,90,296,246,1648,34813.3,37942.0,Completed,False
100232,FA100232,20250108,17,14,1,2025-01-08 13:00:00,2025-01-08 13:00:00,2025-01-08 18:36:00,2025-01-08 18:38:00,336,338,0,2,0,90,90,296,290,1545,31360.0,32319.3,Completed,False
100233,FA100233,20250108,18,2,1,2025-01-08 12:30:00,2025-01-08 12:34:00,2025-01-08 15:13:00,2025-01-08 15:17:00,163,163,4,4,0,45,45,180,157,882,6520.0,6481.6,Completed,False
100234,FA100234,20250108,19,7,1,2025-01-08 17:15:00,2025-01-08 17:21:00,2025-01-08 19:15:00,2025-01-08 19:29:00,120,128,6,14,0,45,45,189,147,987,5200.0,5406.2,Completed,False
100235,FA100235,20250108,20,16,3,2025-01-08 22:00:00,2025-01-08 22:21:00,2025-01-09 03:49:00,2025-01-09 04:10:00,349,349,21,21,0,90,90,296,285,1950,32573.3,33998.8,Completed,False
100236,FA100236,20250108,21,9,5,2025-01-08 20:15:00,2025-01-08 20:36:00,2025-01-08 23:10:00,2025-01-08 23:34:00,175,178,21,24,0,45,45,189,162,1048,7583.3,8096.8,Completed,False
100237,FA100237,20250108,22,7,1,2025-01-08 09:45:00,2025-01-08 09:45:00,2025-01-08 11:55:00,2025-01-08 11:51:00,130,126,0,0,0,45,45,189,168,451,5633.3,5531.1,Completed,False
100238,FA100238,20250108,22,7,1,2025-01-08 21:45:00,2025-01-08 21:45:00,2025-01-08 23:55:00,2025-01-08 23:49:00,130,124,0,0,0,45,45,189,175,170,5633.3,5665.6,Completed,False
100239,FA100239,20250108,23,13,2,2025-01-08 09:30:00,2025-01-08 09:53:00,2025-01-08 12:48:00,2025-01-08 13:11:00,198,198,23,23,0,90,90,296,264,1878,18480.0,18375.2,Completed,False
100240,FA100240,20250108,24,8,3,2025-01-08 13:00:00,2025-01-08 13:04:00,2025-01-08 16:25:00,2025-01-08 16:27:00,205,203,4,2,0,45,45,189,152,195,8883.3,9122.9,Completed,False
100241,FA100241,20250108,25,15,1,2025-01-08 07:15:00,2025-01-08 07:18:00,2025-01-08 13:22:00,2025-01-08 13:26:00,367,368,3,4,0,90,90,296,290,1918,34253.3,34917.1,Completed,False
100242,FA100242,20250109,1,17,2,2025-01-09 19:15:00,2025-01-09 19:32:00,2025-01-10 01:59:00,2025-01-10 02:24:00,404,412,17,25,0,90,90,296,290,2102,37706.7,40073.3,Completed,False
100243,FA100243,20250109,2,18,1,2025-01-09 13:30:00,2025-01-09 13:30:00,2025-01-10 02:52:00,2025-01-10 02:46:00,802,796,0,0,0,90,90,296,255,1506,74853.3,84042.8,Completed,False
100244,FA100244,20250109,3,5,1,2025-01-09 08:15:00,2025-01-09 08:17:00,2025-01-09 11:01:00,2025-01-09 11:09:00,166,172,2,8,0,45,45,180,154,567,6640.0,6200.6,Completed,False
100245,FA100245,20250109,3,5,1,2025-01-09 18:15:00,2025-01-09 18:18:00,2025-01-09 21:01:00,2025-01-09 21:07:00,166,169,3,6,0,45,45,180,147,557,6640.0,6452.6,Completed,False
100246,FA100246,20250109,4,10,1,2025-01-09 19:30:00,2025-01-09 19:30:00,2025-01-09 22:31:00,2025-01-09 22:27:00,181,177,0,0,0,45,45,189,180,842,7843.3,8467.0,Completed,False
100247,FA100247,20250109,4,7,1,2025-01-09 19:45:00,2025-01-09 19:45:00,2025-01-09 22:46:00,2025-01-09 22:53:00,181,188,0,7,0,45,45,189,163,509,7843.3,8629.6,Completed,False
100248,FA100248,20250109,5,8,1,2025-01-09 20:30:00,2025-01-09 20:33:00,2025-01-10 00:02:00,2025-01-10 00:09:00,212,216,3,7,0,45,45,189,161,96,9186.7,9933.5,Completed,False
100249,FA100249,20250109,5,9,3,2025-01-09 18:45:00,2025-01-09 19:01:00,2025-01-09 22:17:00,2025-01-09 22:33:00,212,212,16,16,0,45,45,189,159,519,9186.7,9696.7,Completed,False
100250,FA100250,20250109,6,15,1,2025-01-09 06:00:00,2025-01-09 06:06:00,2025-01-09 11:57:00,2025-01-09 12:04:00,357,358,6,7,0,90,90,296,279,1656,33320.0,34126.8,Completed,False
100251,FA100251,20250109,7,16,1,2025-01-09 11:00:00,2025-01-09 11:00:00,2025-01-09 20:01:00,2025-01-09 20:00:00,541,540,0,0,0,90,90,296,256,1652,50493.3,49485.4,Completed,False
100252,FA100252,20250109,8,8,1,2025-01-09 22:30:00,2025-01-09 22:31:00,2025-01-10 01:47:00,2025-01-10 01:45:00,197,194,1,0,0,45,45,189,155,1484,8536.7,8312.4,Completed,False
100253,FA100253,20250109,9,14,1,2025-01-09 17:30:00,2025-01-09 17:30:00,2025-01-10 00:00:00,2025-01-09 23:58:00,390,388,0,0,0,90,90,296,273,1731,36400.0,32906.9,Completed,False
